cusip,reported_date,spread,price,reported_volume,estimated_volume,execution_time,reported_time,reporting_party_type,contra_party_type,side,quantity_ind
JJJJJJJJJ,2018-05-25,94.717573,93.313,375000,375000,5/25/2018 13:23,5/25/2018 13:23,BROKER_DEALER,CUSTOMER,BUY,ACTUAL
AAAAAAAAA,2018-05-25,,99.778,3000000,3000000,5/25/2018 13:53,5/25/2018 13:54,BROKER_DEALER,BROKER_DEALER,SELL,ACTUAL
AAAAAAAAA,2018-05-25,,99.778,3000000,3000000,5/25/2018 13:57,5/25/2018 13:59,BROKER_DEALER,CUSTOMER,SELL,ACTUAL
HHHHHHHHH,2018-05-25,,100.09,20000,20000,5/25/2018 14:05,5/25/2018 14:05,BROKER_DEALER,CUSTOMER,SELL,ACTUAL
HHHHHHHHH,2018-05-25,,100.09,20000,20000,5/25/2018 14:05,5/25/2018 14:05,BROKER_DEALER,ATS,SELL,ACTUAL
HHHHHHHHH,2018-05-25,,100.09,20000,20000,5/25/2018 14:05,5/25/2018 14:05,ATS,BROKER_DEALER,SELL,ACTUAL
JJJJJJJJJ,2018-05-25,93.276559,93.579,75000,75000,5/25/2018 14:09,5/25/2018 14:10,BROKER_DEALER,CUSTOMER,SELL,ACTUAL
DDDDDDDDD,2018-05-25,50.21801,98.884,2000,2000,5/25/2018 14:10,5/25/2018 14:10,BROKER_DEALER,CUSTOMER,BUY,ACTUAL
EEEEEEEEE,2018-05-25,,99.5,1000000,1000000,5/25/2018 14:25,5/25/2018 14:26,BROKER_DEALER,NON_MEMBER,BUY,ACTUAL
EEEEEEEEE,2018-05-25,,99.725,1000,1000,5/25/2018 14:26,5/25/2018 14:26,BROKER_DEALER,NON_MEMBER,SELL,ACTUAL
EEEEEEEEE,2018-05-25,,99.625,1000,1000,5/25/2018 14:26,5/25/2018 14:26,BROKER_DEALER,ATS,SELL,ACTUAL
EEEEEEEEE,2018-05-25,,99.625,1000,1000,5/25/2018 14:26,5/25/2018 14:27,ATS,BROKER_DEALER,SELL,ACTUAL
EEEEEEEEE,2018-05-25,,99.688,20000,20000,5/25/2018 14:46,5/25/2018 14:46,BROKER_DEALER,CUSTOMER,SELL,ACTUAL
EEEEEEEEE,2018-05-25,,99.375,1000000,1000000,5/25/2018 14:53,5/25/2018 14:53,BROKER_DEALER,NON_MEMBER,BUY,ACTUAL
EEEEEEEEE,2018-05-25,,99.5,1000000,3675000,5/25/2018 15:00,5/25/2018 15:01,BROKER_DEALER,BROKER_DEALER,SELL,ESTIMATED
IIIIIIIII,2018-05-25,142.98121799999996,92.508551,2000,2000,5/25/2018 15:03,5/25/2018 15:03,BROKER_DEALER,CUSTOMER,SELL,ACTUAL
EEEEEEEEE,2018-05-25,,99.4375,1000000,3675000,5/25/2018 15:03,5/25/2018 15:05,BROKER_DEALER,BROKER_DEALER,SELL,ESTIMATED
DDDDDDDDD,2018-05-25,46.158396,98.96,7000,7000,5/25/2018 15:10,5/25/2018 15:11,ATS,CUSTOMER,SELL,ACTUAL
DDDDDDDDD,2018-05-25,46.158396,98.96,7000,7000,5/25/2018 15:10,5/25/2018 15:11,BROKER_DEALER,ATS,SELL,ACTUAL
DDDDDDDDD,2018-05-25,42.005513,99.068,1000000,1000000,5/25/2018 15:34,5/25/2018 15:34,BROKER_DEALER,BROKER_DEALER,SELL,ACTUAL
DDDDDDDDD,2018-05-25,39.890789,99.118,1000000,1000000,5/25/2018 15:34,5/25/2018 15:35,BROKER_DEALER,BROKER_DEALER,SELL,ACTUAL
DDDDDDDDD,2018-05-25,39.890789,99.118,1000000,1000000,5/25/2018 15:34,5/25/2018 15:35,BROKER_DEALER,CUSTOMER,SELL,ACTUAL
DDDDDDDDD,2018-05-25,39.890789,99.118,685000,685000,5/25/2018 15:38,5/25/2018 15:38,BROKER_DEALER,BROKER_DEALER,SELL,ACTUAL
EEEEEEEEE,2018-05-25,,99.875,150000,150000,5/25/2018 15:38,5/25/2018 15:38,BROKER_DEALER,CUSTOMER,SELL,ACTUAL
DDDDDDDDD,2018-05-25,42.005513,99.068,685000,685000,5/25/2018 15:38,5/25/2018 15:38,BROKER_DEALER,BROKER_DEALER,SELL,ACTUAL
DDDDDDDDD,2018-05-25,39.890789,99.118,685000,685000,5/25/2018 15:38,5/25/2018 15:38,BROKER_DEALER,CUSTOMER,SELL,ACTUAL
DDDDDDDDD,2018-05-25,40.524997,99.103,30000,30000,5/25/2018 15:45,5/25/2018 15:45,BROKER_DEALER,CUSTOMER,SELL,ACTUAL
DDDDDDDDD,2018-05-25,44.417759,99.011,26000,26000,5/25/2018 15:45,5/25/2018 15:45,BROKER_DEALER,ATS,SELL,ACTUAL
DDDDDDDDD,2018-05-25,44.75654,99.003,30000,30000,5/25/2018 15:45,5/25/2018 15:46,ATS,BROKER_DEALER,SELL,ACTUAL
DDDDDDDDD,2018-05-25,46.831861,98.954,4000,4000,5/25/2018 15:45,5/25/2018 15:45,BROKER_DEALER,ATS,SELL,ACTUAL
FFFFFFFFF,2018-05-25,,102.26,15000,15000,5/25/2018 15:54,5/25/2018 15:54,BROKER_DEALER,CUSTOMER,SELL,ACTUAL
FFFFFFFFF,2018-05-25,,101.625,15000,15000,5/25/2018 15:54,5/25/2018 15:54,BROKER_DEALER,BROKER_DEALER,SELL,ACTUAL
FFFFFFFFF,2018-05-25,,101.625,46000,46000,5/25/2018 15:54,5/25/2018 15:54,BROKER_DEALER,BROKER_DEALER,SELL,ACTUAL
FFFFFFFFF,2018-05-25,,101.625,15000,15000,5/25/2018 15:54,5/25/2018 15:54,BROKER_DEALER,BROKER_DEALER,SELL,ACTUAL
FFFFFFFFF,2018-05-25,,102.26,46000,46000,5/25/2018 15:54,5/25/2018 15:54,BROKER_DEALER,CUSTOMER,SELL,ACTUAL
FFFFFFFFF,2018-05-25,,101.625,46000,46000,5/25/2018 15:54,5/25/2018 15:55,BROKER_DEALER,BROKER_DEALER,SELL,ACTUAL
EEEEEEEEE,2018-05-25,,101.65,14000,14000,5/25/2018 16:16,5/25/2018 16:16,BROKER_DEALER,CUSTOMER,SELL,ACTUAL
DDDDDDDDD,2018-05-25,47.594439,98.936,2000,2000,5/25/2018 16:28,5/25/2018 16:29,BROKER_DEALER,CUSTOMER,BUY,ACTUAL
DDDDDDDDD,2018-05-25,43.317284,99.037,17000,17000,5/25/2018 16:31,5/25/2018 16:31,BROKER_DEALER,CUSTOMER,SELL,ACTUAL
DDDDDDDDD,2018-05-25,49.624417,98.898,4000,4000,5/25/2018 16:49,5/25/2018 16:49,BROKER_DEALER,CUSTOMER,BUY,ACTUAL
DDDDDDDDD,2018-05-25,43.186282,99.05,11000,11000,5/25/2018 16:51,5/25/2018 16:52,BROKER_DEALER,CUSTOMER,SELL,ACTUAL
DDDDDDDDD,2018-05-25,43.186282,99.05,11000,11000,5/25/2018 16:51,5/25/2018 16:52,BROKER_DEALER,BROKER_DEALER,SELL,ACTUAL
DDDDDDDDD,2018-05-25,48.268002,98.93,30000,30000,5/25/2018 17:02,5/25/2018 17:02,ATS,BROKER_DEALER,SELL,ACTUAL
DDDDDDDDD,2018-05-25,48.268002,98.93,30000,30000,5/25/2018 17:02,5/25/2018 17:03,BROKER_DEALER,CUSTOMER,BUY,ACTUAL
DDDDDDDDD,2018-05-25,48.268002,98.93,30000,30000,5/25/2018 17:02,5/25/2018 17:03,BROKER_DEALER,ATS,SELL,ACTUAL
DDDDDDDDD,2018-05-25,48.73427,98.919,610000,610000,5/25/2018 17:03,5/25/2018 17:03,BROKER_DEALER,CUSTOMER,BUY,ACTUAL
AAAAAAAAA,2018-05-25,,99.803,500000,500000,5/25/2018 17:04,5/25/2018 17:06,BROKER_DEALER,BROKER_DEALER,SELL,ACTUAL
AAAAAAAAA,2018-05-25,,99.803,500000,500000,5/25/2018 17:05,5/25/2018 17:16,BROKER_DEALER,CUSTOMER,SELL,ACTUAL
EEEEEEEEE,2018-05-25,,100.417,900000,900000,5/25/2018 17:59,5/25/2018 17:59,BROKER_DEALER,CUSTOMER,SELL,ACTUAL
DDDDDDDDD,2018-05-29,35.94193,99.341,18000,18000,5/29/2018 10:57,5/29/2018 12:01,BROKER_DEALER,NON_MEMBER,SELL,ACTUAL
DDDDDDDDD,2018-05-29,46.405955,99.027,25000,25000,5/29/2018 13:16,5/29/2018 13:16,BROKER_DEALER,BROKER_DEALER,SELL,ACTUAL
DDDDDDDDD,2018-05-29,46.405955,99.027,25000,25000,5/29/2018 13:16,5/29/2018 13:16,BROKER_DEALER,BROKER_DEALER,SELL,ACTUAL
DDDDDDDDD,2018-05-29,46.405955,99.027,25000,25000,5/29/2018 13:16,5/29/2018 13:16,BROKER_DEALER,CUSTOMER,SELL,ACTUAL
AAAAAAAAA,2018-05-29,,99.98,45000,45000,5/29/2018 13:41,5/29/2018 13:41,BROKER_DEALER,BROKER_DEALER,SELL,ACTUAL
AAAAAAAAA,2018-05-29,,100.01,45000,45000,5/29/2018 13:41,5/29/2018 13:41,BROKER_DEALER,CUSTOMER,SELL,ACTUAL
AAAAAAAAA,2018-05-29,,99.99,45000,45000,5/29/2018 13:41,5/29/2018 13:41,BROKER_DEALER,BROKER_DEALER,SELL,ACTUAL
AAAAAAAAA,2018-05-29,,100.01,100000,100000,5/29/2018 13:58,5/29/2018 13:58,BROKER_DEALER,BROKER_DEALER,SELL,ACTUAL
AAAAAAAAA,2018-05-29,,100.035,100000,100000,5/29/2018 13:58,5/29/2018 13:58,BROKER_DEALER,CUSTOMER,SELL,ACTUAL
AAAAAAAAA,2018-05-29,,100.0,100000,100000,5/29/2018 13:58,5/29/2018 13:58,BROKER_DEALER,BROKER_DEALER,SELL,ACTUAL
IIIIIIIII,2018-05-29,151.259473,92.389055,3000,3000,5/29/2018 14:07,5/29/2018 14:07,BROKER_DEALER,CUSTOMER,SELL,ACTUAL
EEEEEEEEE,2018-05-29,,99.375,80000,80000,5/29/2018 14:16,5/29/2018 14:16,BROKER_DEALER,CUSTOMER,SELL,ACTUAL
EEEEEEEEE,2018-05-29,,99.375,80000,80000,5/29/2018 14:16,5/29/2018 14:16,BROKER_DEALER,BROKER_DEALER,SELL,ACTUAL
DDDDDDDDD,2018-05-29,49.72253,98.963,9000,9000,5/29/2018 14:33,5/29/2018 14:36,BROKER_DEALER,CUSTOMER,BUY,ACTUAL
CCCCCCCCC,2018-05-29,167.67025800000005,92.03,865000,865000,5/29/2018 14:41,5/29/2018 14:41,BROKER_DEALER,NON_MEMBER,SELL,ACTUAL
CCCCCCCCC,2018-05-29,167.67025800000005,92.03,865000,865000,5/29/2018 14:41,5/29/2018 14:41,BROKER_DEALER,CUSTOMER,BUY,ACTUAL
AAAAAAAAA,2018-05-29,,99.74,15000,15000,5/29/2018 14:57,5/29/2018 14:57,BROKER_DEALER,BROKER_DEALER,SELL,ACTUAL
AAAAAAAAA,2018-05-29,,99.738,15000,15000,5/29/2018 14:57,5/29/2018 14:57,BROKER_DEALER,BROKER_DEALER,SELL,ACTUAL
AAAAAAAAA,2018-05-29,,99.74,15000,15000,5/29/2018 14:57,5/29/2018 14:57,BROKER_DEALER,BROKER_DEALER,SELL,ACTUAL
AAAAAAAAA,2018-05-29,,99.653,15000,15000,5/29/2018 14:57,5/29/2018 14:57,BROKER_DEALER,CUSTOMER,BUY,ACTUAL
JJJJJJJJJ,2018-05-29,93.893335,94.397,2500000,2500000,5/29/2018 15:02,5/29/2018 15:04,BROKER_DEALER,BROKER_DEALER,SELL,ACTUAL
JJJJJJJJJ,2018-05-29,93.880592,94.46,2500000,2500000,5/29/2018 15:07,5/29/2018 15:07,BROKER_DEALER,BROKER_DEALER,SELL,ACTUAL
EEEEEEEEE,2018-05-29,,99.7,20000,20000,5/29/2018 15:26,5/29/2018 15:26,BROKER_DEALER,BROKER_DEALER,SELL,ACTUAL
EEEEEEEEE,2018-05-29,,100.7,20000,20000,5/29/2018 15:26,5/29/2018 15:26,BROKER_DEALER,CUSTOMER,SELL,ACTUAL
DDDDDDDDD,2018-05-29,49.645341,99.017,2000,2000,5/29/2018 15:38,5/29/2018 15:38,BROKER_DEALER,CUSTOMER,BUY,ACTUAL
EEEEEEEEE,2018-05-29,,99.875,15000,15000,5/29/2018 16:01,5/29/2018 16:01,BROKER_DEALER,CUSTOMER,SELL,ACTUAL
DDDDDDDDD,2018-05-29,60.45168100000001,98.857,505000,505000,5/29/2018 16:28,5/29/2018 16:28,BROKER_DEALER,CUSTOMER,BUY,ACTUAL
HHHHHHHHH,2018-05-29,,100.113,25000,25000,5/29/2018 16:35,5/29/2018 16:35,BROKER_DEALER,BROKER_DEALER,SELL,ACTUAL
HHHHHHHHH,2018-05-29,,100.113,25000,25000,5/29/2018 16:35,5/29/2018 16:35,BROKER_DEALER,CUSTOMER,SELL,ACTUAL
EEEEEEEEE,2018-05-29,,101.125,75000,75000,5/29/2018 17:13,5/29/2018 17:13,BROKER_DEALER,CUSTOMER,SELL,ACTUAL
EEEEEEEEE,2018-05-29,,99.625,75000,75000,5/29/2018 17:13,5/29/2018 17:13,BROKER_DEALER,BROKER_DEALER,SELL,ACTUAL
JJJJJJJJJ,2018-05-29,97.071489,94.415,785000,785000,5/29/2018 17:13,5/29/2018 17:13,BROKER_DEALER,CUSTOMER,BUY,ACTUAL
JJJJJJJJJ,2018-05-29,97.832093,94.314,1655000,1655000,5/29/2018 17:25,5/29/2018 17:26,BROKER_DEALER,CUSTOMER,BUY,ACTUAL
HHHHHHHHH,2018-05-29,,99.653,25000,25000,5/29/2018 17:51,5/29/2018 17:51,BROKER_DEALER,BROKER_DEALER,SELL,ACTUAL
HHHHHHHHH,2018-05-29,,99.653,25000,25000,5/29/2018 17:51,5/29/2018 17:51,BROKER_DEALER,BROKER_DEALER,SELL,ACTUAL
HHHHHHHHH,2018-05-29,,99.553,25000,25000,5/29/2018 17:51,5/29/2018 17:51,BROKER_DEALER,CUSTOMER,BUY,ACTUAL
DDDDDDDDD,2018-05-29,50.678391,99.078,5000,5000,5/29/2018 17:54,5/29/2018 17:54,BROKER_DEALER,CUSTOMER,BUY,ACTUAL
EEEEEEEEE,2018-05-29,,100.0,25000,25000,5/29/2018 18:16,5/29/2018 18:16,BROKER_DEALER,CUSTOMER,SELL,ACTUAL
BBBBBBBBB,2018-05-29,118.598783,101.04,30000,30000,5/29/2018 18:16,5/29/2018 18:17,BROKER_DEALER,CUSTOMER,BUY,ACTUAL
DDDDDDDDD,2018-05-29,54.780419,99.057,2000,2000,5/29/2018 18:23,5/29/2018 18:23,BROKER_DEALER,BROKER_DEALER,SELL,ACTUAL
DDDDDDDDD,2018-05-29,61.14006800000001,98.907,2000,2000,5/29/2018 18:23,5/29/2018 18:23,BROKER_DEALER,CUSTOMER,BUY,ACTUAL
DDDDDDDDD,2018-05-29,61.14006800000001,98.907,2000,2000,5/29/2018 18:23,5/29/2018 18:23,BROKER_DEALER,BROKER_DEALER,SELL,ACTUAL
JJJJJJJJJ,2018-05-29,94.770737,95.363,220000,220000,5/29/2018 18:46,5/29/2018 18:46,BROKER_DEALER,CUSTOMER,SELL,ACTUAL
DDDDDDDDD,2018-05-29,50.691974,99.22,12000,12000,5/29/2018 18:50,5/29/2018 18:51,BROKER_DEALER,CUSTOMER,BUY,ACTUAL
DDDDDDDDD,2018-05-29,51.19934,99.208,5000,5000,5/29/2018 19:21,5/29/2018 19:21,BROKER_DEALER,BROKER_DEALER,SELL,ACTUAL
DDDDDDDDD,2018-05-29,51.19934,99.208,5000,5000,5/29/2018 19:21,5/29/2018 19:22,BROKER_DEALER,NON_MEMBER,SELL,ACTUAL
DDDDDDDDD,2018-05-29,52.679409,99.173,5000,5000,5/29/2018 19:21,5/29/2018 19:21,BROKER_DEALER,CUSTOMER,BUY,ACTUAL
DDDDDDDDD,2018-05-29,54.268514,99.107,15000,15000,5/29/2018 19:42,5/29/2018 19:43,BROKER_DEALER,CUSTOMER,BUY,ACTUAL
DDDDDDDDD,2018-05-29,52.088658,99.168,65000,65000,5/29/2018 19:46,5/29/2018 19:47,BROKER_DEALER,BROKER_DEALER,SELL,ACTUAL
DDDDDDDDD,2018-05-29,52.088658,99.168,65000,65000,5/29/2018 19:46,5/29/2018 19:47,BROKER_DEALER,CUSTOMER,BUY,ACTUAL
EEEEEEEEE,2018-05-29,,101.5,25000,25000,5/29/2018 19:51,5/29/2018 19:51,BROKER_DEALER,CUSTOMER,SELL,ACTUAL
DDDDDDDDD,2018-05-29,50.334008,99.2,148000,148000,5/29/2018 19:49,5/29/2018 19:50,BROKER_DEALER,BROKER_DEALER,SELL,ACTUAL
DDDDDDDDD,2018-05-29,50.334008,99.2,148000,148000,5/29/2018 19:49,5/29/2018 19:50,BROKER_DEALER,CUSTOMER,BUY,ACTUAL
JJJJJJJJJ,2018-05-29,96.960778,95.004,1645000,1645000,5/29/2018 20:19,5/29/2018 20:20,BROKER_DEALER,CUSTOMER,BUY,ACTUAL
FFFFFFFFF,2018-05-29,,100.62662,505000,505000,5/29/2018 20:59,5/29/2018 20:59,BROKER_DEALER,NON_MEMBER,BUY,ACTUAL
